,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
50,AndrewStuart,"(ingénieur, (maîtresse, 0.48455006504))",0.0753654795829,2.0,10.0,decreasing,exposition
51,Proctor,"(colonel, (colonel, 5.0))",1.0,0.0,10.0,decreasing,exposition
52,JohnBunsby,"(patron, (patron, 5.0))",1.0,0.0,10.0,decreasing,exposition
53,JohnBunsby,"(patron, (privé, 0.0))",0.275560671036,1.0,10.0,decreasing,exposition
54,JohnBunsby,"(pilote, (patron, 5.0))",0.0732592126941,0.0,10.0,decreasing,exposition
55,JohnBunsby,"(pilote, (privé, 0.0))",0.1374368287,1.0,10.0,decreasing,exposition
56,JohnBunsby,"(capitaine, (patron, 5.0))",0.171242458658,0.0,10.0,decreasing,exposition
57,JohnBunsby,"(capitaine, (privé, 0.0))",0.0311286478779,1.0,10.0,decreasing,exposition
58,Obadiah,"(juge, (juge, 5.97140590388))",1.0,0.0,8.0,decreasing,exposition
59,Obadiah,"(juge, (greffier, 3.10303938286))",0.536921700239,1.0,8.0,decreasing,exposition
60,Obadiah,"(juge, (magistrat, 2.25816506256))",0.641025070167,2.0,8.0,decreasing,exposition
61,Obadiah,"(juge, (policeman, 2.19101884759))",,3.0,8.0,decreasing,exposition
62,ThomasFlanagan,"(brasseur, (brasseur, 5.9566202341))",1.0,0.0,7.0,decreasing,exposition
63,ThomasFlanagan,"(brasseur, (ingénieur, 5.49375562171))",0.0677224750335,1.0,7.0,decreasing,exposition
64,ThomasFlanagan,"(brasseur, (administrateur, 1.11676311084))",0.0426997087265,2.0,7.0,decreasing,exposition
65,JohnSullivan,"(banquier, (ingénieur, 5.65066345145))",0.0456023835773,0.0,7.0,decreasing,exposition
66,JohnSullivan,"(banquier, (brasseur, 5.51676418397))",0.0819297988068,1.0,7.0,decreasing,exposition
67,JohnSullivan,"(banquier, (administrateur, 0.737107503836))",0.0371063883606,2.0,7.0,decreasing,exposition
68,Batulcar,"(directeur, (directeur, 5.0))",1.0,0.0,7.0,decreasing,exposition
