,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
45,Félicité,"(bonne, (bonne, 5.8057693525))",1.0,0.0,39.0,decreasing,full
46,Félicité,"(bonne, (domestique, 4.63829373344))",0.216823414421,1.0,39.0,decreasing,full
47,Félicité,"(bonne, (nourrice, 4.535976947))",0.0398937751769,2.0,39.0,decreasing,full
48,Félicité,"(bonne, (servante, 4.22509809023))",0.0185039834998,3.0,39.0,decreasing,full
49,Félicité,"(bonne, (pharmacien, 3.74223873887))",0.0560818160526,4.0,39.0,decreasing,full
50,Justin,"(commis, (apothicaire, 5.89244835596))",0.259660207783,0.0,35.0,decreasing,full
51,Justin,"(commis, (domestique, 3.39184516468))",0.120664913951,1.0,35.0,decreasing,full
52,Justin,"(commis, (bonne, 2.5134807468))",0.0221724578692,2.0,35.0,decreasing,full
53,Justin,"(commis, (marchand, 2.36737937004))",0.266237739865,3.0,35.0,decreasing,full
54,Justin,"(commis, (notaire, 1.8216377006))",0.194114180441,4.0,35.0,decreasing,full
55,Lefrançois,"(aubergiste, (pharmacien, 5.82756233388))",0.0951450019878,0.0,34.0,decreasing,full
56,Lefrançois,"(aubergiste, (maîtresse, 2.48269340683))",0.185443776551,1.0,34.0,decreasing,full
57,Lefrançois,"(aubergiste, (apothicaire, 2.44027029895))",0.293792041853,2.0,34.0,decreasing,full
58,Lefrançois,"(aubergiste, (marchand, 2.212095192))",0.270615667584,3.0,34.0,decreasing,full
59,Lefrançois,"(aubergiste, (percepteur, 1.70985523875))",0.196550285799,4.0,34.0,decreasing,full
60,Rouault,"(cultivateur, (bonne, 5.93194976184))",0.0367385778399,0.0,32.0,decreasing,full
61,Rouault,"(cultivateur, (berger, 2.90100338609))",0.150977607081,1.0,32.0,decreasing,full
62,Rouault,"(cultivateur, (fermier, 2.8862972991))",0.343667128051,2.0,32.0,decreasing,full
63,Rouault,"(cultivateur, (médecin, 2.73570607138))",0.0407494232427,3.0,32.0,decreasing,full
64,Rouault,"(cultivateur, (paysanne, 1.67432795226))",0.201080655694,4.0,32.0,decreasing,full
65,Binet,"(percepteur, (pharmacien, 5.94090052483))",0.0893582495903,0.0,28.0,decreasing,full
66,Binet,"(percepteur, (percepteur, 4.47992279611))",1.0,1.0,28.0,decreasing,full
67,Binet,"(percepteur, (clerc, 3.33863476123))",0.149606013468,2.0,28.0,decreasing,full
68,Binet,"(percepteur, (carabinier, 2.92900700892))",0.110198820255,3.0,28.0,decreasing,full
69,Binet,"(percepteur, (colonel, 2.72692153187))",0.0934200686486,4.0,28.0,decreasing,full
70,MLheureux,"(commerçant, (marchand, 5.31493396458))",0.348131064534,0.0,23.0,decreasing,full
71,MLheureux,"(commerçant, (maître, 2.65004441756))",0.0741303005119,1.0,23.0,decreasing,full
72,MLheureux,"(commerçant, (nourrice, 2.61370142226))",0.0492314253395,2.0,23.0,decreasing,full
73,MLheureux,"(commerçant, (pharmacien, 1.93327288751))",0.155288888887,3.0,23.0,decreasing,full
74,MLheureux,"(commerçant, (servante, 1.51745674154))",0.0383671666208,4.0,23.0,decreasing,full
75,MLheureux,"(marchand, (marchand, 5.31493396458))",1.0,0.0,23.0,decreasing,full
76,MLheureux,"(marchand, (maître, 2.65004441756))",0.230633877042,1.0,23.0,decreasing,full
77,MLheureux,"(marchand, (nourrice, 2.61370142226))",0.0707265865222,2.0,23.0,decreasing,full
78,MLheureux,"(marchand, (pharmacien, 1.93327288751))",0.0828064774782,3.0,23.0,decreasing,full
79,MLheureux,"(marchand, (servante, 1.51745674154))",0.104703625642,4.0,23.0,decreasing,full
80,Tuvache,"(maire, (maire, 5.71792504911))",1.0,0.0,22.0,decreasing,full
81,Tuvache,"(maire, (pharmacien, 4.85508490344))",0.108565433502,1.0,22.0,decreasing,full
82,Tuvache,"(maire, (médecin, 3.64262337268))",0.108657644877,2.0,22.0,decreasing,full
83,Tuvache,"(maire, (notaire, 3.30095096998))",0.153802478907,3.0,22.0,decreasing,full
84,Tuvache,"(maire, (conseiller, 2.99586086672))",0.509598656272,4.0,22.0,decreasing,full
85,MBovary,"(médecin, (bonne, 5.84805046397))",0.016494403075,0.0,20.0,decreasing,full
86,MBovary,"(médecin, (notaire, 2.81717343315))",0.127650012684,1.0,20.0,decreasing,full
87,MBovary,"(médecin, (pharmacien, 2.79612716531))",0.642125232779,2.0,20.0,decreasing,full
88,MBovary,"(médecin, (valet, 2.71265319192))",0.091391676778,3.0,20.0,decreasing,full
89,MBovary,"(médecin, (paysanne, 2.31063703098))",0.0228037635369,4.0,20.0,decreasing,full
90,MBovary,"(docteur, (bonne, 5.84805046397))",0.0513683135232,0.0,20.0,decreasing,full
91,MBovary,"(docteur, (notaire, 2.81717343315))",0.0661128096308,1.0,20.0,decreasing,full
92,MBovary,"(docteur, (pharmacien, 2.79612716531))",0.320422793926,2.0,20.0,decreasing,full
