,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
20,Lorilleux,"(bijoutier, (zingueur, 1.99235983398))",0.230624141598,0.0,21.0,decreasing,exposition
21,Lorilleux,"(bijoutier, (ouvrier, 1.54727213776))",0.256228276726,1.0,21.0,decreasing,exposition
22,Lorilleux,"(bijoutier, (marchand, 1.27955111618))",0.252196077704,2.0,21.0,decreasing,exposition
23,Lorilleux,"(bijoutier, (dessinateur, 0.258025855514))",0.166350398206,3.0,21.0,decreasing,exposition
24,Lorilleux,"(bijoutier, (poseur, 0.139746285621))",0.153036750889,4.0,21.0,decreasing,exposition
25,Boche,"(concierge, (blanchisseuse, 1.39898487805))",,0.0,17.0,decreasing,exposition
26,Boche,"(concierge, (concierge, 1.0))",1.0,1.0,17.0,decreasing,exposition
27,Nana,"(courtisane, (médecin, 1.44505247331))",0.0744466612034,0.0,15.0,decreasing,exposition
28,Nana,"(courtisane, (concierge, 1.33154783608))",0.183016796272,1.0,15.0,decreasing,exposition
29,Nana,"(courtisane, (patronne, 1.1605453448))",0.253949656735,2.0,15.0,decreasing,exposition
30,Nana,"(courtisane, (maîtresse, 1.0))",0.40716025142,3.0,15.0,decreasing,exposition
31,Nana,"(courtisane, (blanchisseuse, 1.0))",,4.0,15.0,decreasing,exposition
32,Virginie,"(laveuse, (concierge, 1.0))",0.155343066244,0.0,13.0,decreasing,exposition
33,Goujet,"(forgeron, (blanchisseuse, 1.88845645463))",,0.0,11.0,decreasing,exposition
34,Goujet,"(forgeron, (bonne, 1.49874911628))",0.0473338376056,1.0,11.0,decreasing,exposition
35,Goujet,"(forgeron, (ouvrier, 1.08886748448))",0.338424376779,2.0,11.0,decreasing,exposition
36,Goujet,"(forgeron, (forgeron, 1.08348000993))",1.0,3.0,11.0,decreasing,exposition
37,Goujet,"(forgeron, (cloutier, 0.979191184139))",0.284308663482,4.0,11.0,decreasing,exposition
38,Poisson,"(épicier, (blanchisseuse, 1.75708943575))",,0.0,10.0,decreasing,exposition
39,Poisson,"(épicier, (brunisseuse, 1.65672187863))",,1.0,10.0,decreasing,exposition
40,Poisson,"(épicier, (ébéniste, 1.57971014493))",0.333053561878,2.0,10.0,decreasing,exposition
41,Poisson,"(épicier, (couturière, 0.424283357507))",0.278056308118,3.0,10.0,decreasing,exposition
42,Poisson,"(patron, (blanchisseuse, 1.75708943575))",,0.0,10.0,decreasing,exposition
43,Poisson,"(patron, (brunisseuse, 1.65672187863))",,1.0,10.0,decreasing,exposition
44,Poisson,"(patron, (ébéniste, 1.57971014493))",0.101173583028,2.0,10.0,decreasing,exposition
45,Poisson,"(patron, (couturière, 0.424283357507))",0.221888644607,3.0,10.0,decreasing,exposition
46,Clémence,"(ouvrière, (repasseuse, 1.94859884955))",0.0284644389501,0.0,10.0,decreasing,exposition
47,Clémence,"(ouvrière, (patronne, 1.49463229336))",0.0908681394102,1.0,10.0,decreasing,exposition
48,Clémence,"(ouvrière, (apprentie, 1.32859963397))",0.0491525414031,2.0,10.0,decreasing,exposition
49,Clémence,"(ouvrière, (ouvrière, 0.301029995664))",1.0,3.0,10.0,decreasing,exposition
50,Clémence,"(ouvrière, (balancier, 0.0))",0.0500841600655,4.0,10.0,decreasing,exposition
51,Lerat,"(fleuriste, (marchand, 1.86953919307))",0.124795739859,0.0,10.0,decreasing,exposition
52,Lerat,"(fleuriste, (ouvrière, 1.01653829579))",0.0445621916333,1.0,10.0,decreasing,exposition
53,Lerat,"(fleuriste, (bonne, 0.879145634712))",0.0428212051629,2.0,10.0,decreasing,exposition
54,Lerat,"(fleuriste, (comique, 0.825716592032))",0.0135705997524,3.0,10.0,decreasing,exposition
55,Lerat,"(fleuriste, (cardeuse, 0.27443454075))",,4.0,10.0,decreasing,exposition
56,Étienne,"(ouvrier, (ouvrier, 1.0))",1.0,0.0,10.0,decreasing,exposition
57,Étienne,"(hercheur, (ouvrier, 1.0))",,0.0,10.0,decreasing,exposition
58,MMadinier,"(patron, (patron, 1.68448527703))",1.0,0.0,10.0,decreasing,exposition
59,MMadinier,"(patron, (poseur, 1.24518470875))",0.124574617703,1.0,10.0,decreasing,exposition
60,MMadinier,"(patron, (marchand, 1.19705799025))",0.179286265982,2.0,10.0,decreasing,exposition
61,MMadinier,"(patron, (dessinateur, 0.865874363926))",0.102462262893,3.0,10.0,decreasing,exposition
62,MMadinier,"(patron, (patronne, 0.802890015724))",0.50007737159,4.0,10.0,decreasing,exposition
63,MMadinier,"(ouvrier, (patron, 1.68448527703))",0.377311079447,0.0,10.0,decreasing,exposition
64,MMadinier,"(ouvrier, (poseur, 1.24518470875))",0.284948788744,1.0,10.0,decreasing,exposition
65,MMadinier,"(ouvrier, (marchand, 1.19705799025))",0.191785032415,2.0,10.0,decreasing,exposition
66,MMadinier,"(ouvrier, (dessinateur, 0.865874363926))",0.154000562187,3.0,10.0,decreasing,exposition
67,MMadinier,"(ouvrier, (patronne, 0.802890015724))",0.156295360935,4.0,10.0,decreasing,exposition
68,Bibi-la-Grillade,"(ouvrier, (marchand, 1.46785494516))",0.191785032415,0.0,10.0,decreasing,exposition
69,Bibi-la-Grillade,"(ouvrier, (patronne, 0.878235398683))",0.156295360935,1.0,10.0,decreasing,exposition
70,Bibi-la-Grillade,"(tanneur, (marchand, 1.46785494516))",0.302145244307,0.0,10.0,decreasing,exposition
71,Bibi-la-Grillade,"(tanneur, (patronne, 0.878235398683))",0.114275036773,1.0,10.0,decreasing,exposition
72,Augustine,"(apprentie, (apprentie, 1.89493502721))",1.0,0.0,10.0,decreasing,exposition
73,Augustine,"(apprentie, (patronne, 1.21479886637))",0.174219115351,1.0,10.0,decreasing,exposition
74,Augustine,"(apprentie, (soigneuse, 0.322948376328))",,2.0,10.0,decreasing,exposition
