,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
26,Bourdoncle,"(directeur, (inspecteur, 5.46312169312))",0.411780732762,1.0,117.0,constant,full
27,Bourdoncle,"(directeur, (commis, 5.09513957307))",0.136715068341,2.0,117.0,constant,full
28,Bourdoncle,"(directeur, (patron, 5.04880952381))",0.192068362617,3.0,117.0,constant,full
29,Bourdoncle,"(directeur, (vendeur, 4.23943371943))",0.0648785419958,4.0,117.0,constant,full
30,Bourdoncle,"(adjoint, (chef, 5.86335403727))",0.385557525195,0.0,117.0,constant,full
31,Bourdoncle,"(adjoint, (inspecteur, 5.46312169312))",0.308760082549,1.0,117.0,constant,full
32,Bourdoncle,"(adjoint, (commis, 5.09513957307))",0.169886989642,2.0,117.0,constant,full
33,Bourdoncle,"(adjoint, (patron, 5.04880952381))",0.108914664636,3.0,117.0,constant,full
34,Bourdoncle,"(adjoint, (vendeur, 4.23943371943))",0.0499948292465,4.0,117.0,constant,full
35,MmeDesforges,"(maîtresse, (domestique, 5.63650793651))",0.0735767471624,0.0,102.0,constant,full
36,MmeDesforges,"(maîtresse, (patron, 4.3021978022))",0.123436267011,1.0,102.0,constant,full
37,MmeDesforges,"(maîtresse, (vendeur, 4.28803716609))",0.0529055799204,2.0,102.0,constant,full
38,MmeDesforges,"(maîtresse, (maître, 4.26546250684))",0.298612340847,3.0,102.0,constant,full
39,MmeDesforges,"(maîtresse, (inspecteur, 4.21966205837))",0.158886118346,4.0,102.0,constant,full
40,Baudu,"(vendeuse, (commis, 5.93623188406))",0.248654596883,0.0,94.0,constant,full
41,Baudu,"(vendeuse, (drapier, 4.58928571429))",-0.00591423249792,1.0,94.0,constant,full
42,Baudu,"(vendeuse, (bonne, 4.10096153846))",0.168578964481,2.0,94.0,constant,full
43,Baudu,"(vendeuse, (patron, 3.46607142857))",0.0768989563458,3.0,94.0,constant,full
44,Baudu,"(vendeuse, (courtier, 2.615))",0.0223315137059,4.0,94.0,constant,full
45,MmeAurélie,"(vendeuse, (vendeuse, 5.78948816731))",1.0,0.0,93.0,constant,full
46,MmeAurélie,"(vendeuse, (caissier, 4.23634243837))",0.310938570036,1.0,93.0,constant,full
47,MmeAurélie,"(vendeuse, (bonne, 4.03972351765))",0.168578964481,2.0,93.0,constant,full
48,MmeAurélie,"(vendeuse, (commis, 3.45474250043))",0.248654596883,3.0,93.0,constant,full
49,MmeAurélie,"(vendeuse, (modèle, 2.70632911392))",0.0377675161406,4.0,93.0,constant,full
50,Pauline,"(vendeuse, (bonne, 5.975))",0.168578964481,0.0,88.0,constant,full
51,Pauline,"(vendeuse, (vendeuse, 5.9455))",1.0,1.0,88.0,constant,full
52,Pauline,"(vendeuse, (vendeur, 4.69488636364))",0.417871919722,2.0,88.0,constant,full
53,Pauline,"(vendeuse, (lingère, 4.65277777778))",0.204792011007,3.0,88.0,constant,full
54,Pauline,"(vendeuse, (maîtresse, 4.56805555556))",0.0473428721389,4.0,88.0,constant,full
55,Favier,"(vendeur, (commis, 5.91432396252))",0.168599573876,0.0,86.0,constant,full
56,Favier,"(vendeur, (vendeur, 5.72187281621))",1.0,1.0,86.0,constant,full
