,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
63,MMadinier,"(ouvrier, (marchand, 1.53929539295))",0.191785032415,0.0,10.0,constant,exposition
64,MMadinier,"(ouvrier, (patron, 1.24796747967))",0.377311079447,1.0,10.0,constant,exposition
65,MMadinier,"(ouvrier, (poseur, 0.951219512195))",0.284948788744,2.0,10.0,constant,exposition
66,MMadinier,"(ouvrier, (dessinateur, 0.615853658537))",0.154000562187,3.0,10.0,constant,exposition
67,MMadinier,"(ouvrier, (patronne, 0.5))",0.156295360935,4.0,10.0,constant,exposition
68,Bibi-la-Grillade,"(ouvrier, (marchand, 1.43666169896))",0.191785032415,0.0,10.0,constant,exposition
69,Bibi-la-Grillade,"(ouvrier, (patronne, 0.5))",0.156295360935,1.0,10.0,constant,exposition
70,Bibi-la-Grillade,"(tanneur, (marchand, 1.43666169896))",0.302145244307,0.0,10.0,constant,exposition
71,Bibi-la-Grillade,"(tanneur, (patronne, 0.5))",0.114275036773,1.0,10.0,constant,exposition
72,Augustine,"(apprentie, (apprentie, 1.56439393939))",1.0,0.0,10.0,constant,exposition
73,Augustine,"(apprentie, (patronne, 1.13579545455))",0.174219115351,1.0,10.0,constant,exposition
74,Augustine,"(apprentie, (soigneuse, 0.427272727273))",,2.0,10.0,constant,exposition
75,Augustine,"(apprentie, (juré, 0.2))",0.0143191269611,3.0,10.0,constant,exposition
76,Augustine,"(ouvrière, (apprentie, 1.56439393939))",0.0491525414031,0.0,10.0,constant,exposition
77,Augustine,"(ouvrière, (patronne, 1.13579545455))",0.0908681394102,1.0,10.0,constant,exposition
78,Augustine,"(ouvrière, (soigneuse, 0.427272727273))",,2.0,10.0,constant,exposition
79,Augustine,"(ouvrière, (juré, 0.2))",0.0335902486226,3.0,10.0,constant,exposition
80,Putois,"(ouvrière, (patronne, 1.2146776406))",0.0908681394102,0.0,10.0,constant,exposition
81,Putois,"(ouvrière, (apprentie, 1.0))",0.0491525414031,1.0,10.0,constant,exposition
82,Fauconnier,"(blanchisseuse, (blanchisseuse, 1.82080200501))",,0.0,10.0,constant,exposition
83,Fauconnier,"(blanchisseuse, (patronne, 1.43157894737))",,1.0,10.0,constant,exposition
84,Fauconnier,"(blanchisseuse, (zingueur, 1.02960526316))",,2.0,10.0,constant,exposition
85,Fauconnier,"(blanchisseuse, (ouvrier, 1.0134502924))",,3.0,10.0,constant,exposition
86,Fauconnier,"(blanchisseuse, (marchand, 1.0))",,4.0,10.0,constant,exposition
87,Bazouge,"(croque, (croque-mort, 1.0))",0.120074790039,0.0,10.0,constant,exposition
88,Bazouge,"(mort, (croque-mort, 1.0))",0.262090580433,0.0,10.0,constant,exposition
89,Bec-Salé,"(forgeron, (poseur, 1.86206896552))",0.194485470131,0.0,10.0,constant,exposition
90,Bec-Salé,"(forgeron, (blanchisseuse, 1.7386569873))",,1.0,10.0,constant,exposition
91,Bec-Salé,"(forgeron, (forgeron, 1.0))",1.0,2.0,10.0,constant,exposition
92,Gaudron,"(cardeuse, (marchand, 1.65263157895))",,0.0,10.0,constant,exposition
93,Gaudron,"(cardeuse, (cardeuse, 1.425))",,1.0,10.0,constant,exposition
94,Gaudron,"(cardeuse, (patronne, 1.06153846154))",,2.0,10.0,constant,exposition
95,Gaudron,"(cardeuse, (repasseuse, 1.0))",,3.0,10.0,constant,exposition
96,Gaudron,"(cardeuse, (bonne, 0.9875))",,4.0,10.0,constant,exposition
97,Boit-sans-Soif,"(forgeron, (poseur, 1.8125))",0.194485470131,0.0,10.0,constant,exposition
98,Boit-sans-Soif,"(forgeron, (blanchisseuse, 1.73214285714))",,1.0,10.0,constant,exposition
99,Boit-sans-Soif,"(forgeron, (forgeron, 1.0))",1.0,2.0,10.0,constant,exposition
100,Auguste,"(tanneur, (marchand, 1.98048048048))",0.302145244307,0.0,6.0,constant,exposition
101,Auguste,"(tanneur, (zingueur, 1.90970515971))",0.174131168073,1.0,6.0,constant,exposition
102,Auguste,"(tanneur, (patron, 1.77027027027))",0.117952695958,2.0,6.0,constant,exposition
103,Auguste,"(tanneur, (juré, 1.31081081081))",0.0141551697612,3.0,6.0,constant,exposition
104,Auguste,"(tanneur, (chapelier, 1.0))",0.163784224972,4.0,6.0,constant,exposition
105,Auguste,"(chapelier, (marchand, 1.98048048048))",0.217754976259,0.0,6.0,constant,exposition
106,Auguste,"(chapelier, (zingueur, 1.90970515971))",0.15476016278,1.0,6.0,constant,exposition
107,Auguste,"(chapelier, (patron, 1.77027027027))",0.126851520338,2.0,6.0,constant,exposition
108,Auguste,"(chapelier, (juré, 1.31081081081))",0.0524354138013,3.0,6.0,constant,exposition
109,Auguste,"(chapelier, (chapelier, 1.0))",1.0,4.0,6.0,constant,exposition
