,Character,Label,Title_score,Title_score_div,Title_in_name,Adj_score,Adj_score_div,Pron_score,Pron_score_div,Mention_count,Book_length,Span,Interaction_count,Char_count
0,Candide,m,-1.0,-0.00294985250737,0.0,3.0,0.00884955752212,-56.0,-0.165191740413,339.0,1542.0,1539.0,130.0,11.0
1,Cunégonde,f,39.0,0.330508474576,0.0,6.0,0.0508474576271,-6.0,-0.0508474576271,118.0,1542.0,1528.0,61.0,11.0
2,Martin,m,-3.0,-0.030612244898,0.0,-3.0,-0.030612244898,-15.0,-0.15306122449,98.0,1542.0,656.0,43.0,11.0
3,Pangloss,m,0.0,0.0,0.0,-3.0,-0.0340909090909,-3.0,-0.0340909090909,88.0,1542.0,1526.0,39.0,11.0
4,Cacambo,m,0.0,0.0,0.0,-3.0,-0.0375,3.0,0.0375,80.0,1542.0,1011.0,37.0,11.0
5,Issachar,m,0.0,0.0,0.0,0.0,0.0,-3.0,-0.333333333333,9.0,1542.0,180.0,1.0,11.0
6,Oreillons,m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1542.0,336.0,3.0,11.0
7,Jacques,m,0.0,0.0,0.0,0.0,0.0,-1.0,-0.125,8.0,1542.0,401.0,4.0,11.0
8,Giroflée,m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1542.0,354.0,4.0,11.0
