,Character,Label_Guess,Similarity,Rank,Predictor,Mention_Count,Increment,Size
51,Lerat,"(fleuriste, (marchand, 2.52572864431))",0.124795739859,0.0,count,10.0,decreasing,exposition
52,Lerat,"(fleuriste, (cardeuse, 0.69314718056))",,1.0,count,10.0,decreasing,exposition
53,Lerat,"(fleuriste, (comique, 0.69314718056))",0.0135705997524,2.0,count,10.0,decreasing,exposition
54,Lerat,"(fleuriste, (bonne, 0.69314718056))",0.0428212051629,3.0,count,10.0,decreasing,exposition
55,Lerat,"(fleuriste, (ouvrière, 0.223143551314))",0.0445621916333,4.0,count,10.0,decreasing,exposition
56,Étienne,"(ouvrier, (ouvrier, 0.223143551314))",1.0,0.0,count,10.0,decreasing,exposition
57,Étienne,"(hercheur, (ouvrier, 0.223143551314))",,0.0,count,10.0,decreasing,exposition
58,MMadinier,"(patron, (patron, 2.65926003693))",1.0,0.0,count,10.0,decreasing,exposition
59,MMadinier,"(patron, (dessinateur, 2.30258509299))",0.102462262893,1.0,count,10.0,decreasing,exposition
60,MMadinier,"(patron, (poseur, 2.30258509299))",0.124574617703,2.0,count,10.0,decreasing,exposition
61,MMadinier,"(patron, (marchand, 1.71479842809))",0.179286265982,3.0,count,10.0,decreasing,exposition
62,MMadinier,"(patron, (patronne, 1.60943791243))",0.50007737159,4.0,count,10.0,decreasing,exposition
63,MMadinier,"(ouvrier, (patron, 2.65926003693))",0.377311079447,0.0,count,10.0,decreasing,exposition
64,MMadinier,"(ouvrier, (dessinateur, 2.30258509299))",0.154000562187,1.0,count,10.0,decreasing,exposition
65,MMadinier,"(ouvrier, (poseur, 2.30258509299))",0.284948788744,2.0,count,10.0,decreasing,exposition
66,MMadinier,"(ouvrier, (marchand, 1.71479842809))",0.191785032415,3.0,count,10.0,decreasing,exposition
67,MMadinier,"(ouvrier, (patronne, 1.60943791243))",0.156295360935,4.0,count,10.0,decreasing,exposition
68,Bibi-la-Grillade,"(ouvrier, (marchand, 1.83258146375))",0.191785032415,0.0,count,10.0,decreasing,exposition
69,Bibi-la-Grillade,"(ouvrier, (patronne, 1.60943791243))",0.156295360935,1.0,count,10.0,decreasing,exposition
70,Bibi-la-Grillade,"(tanneur, (marchand, 1.83258146375))",0.302145244307,0.0,count,10.0,decreasing,exposition
71,Bibi-la-Grillade,"(tanneur, (patronne, 1.60943791243))",0.114275036773,1.0,count,10.0,decreasing,exposition
72,Augustine,"(apprentie, (apprentie, 5.33913936107))",1.0,0.0,count,10.0,decreasing,exposition
73,Augustine,"(apprentie, (patronne, 2.81341071676))",0.174219115351,1.0,count,10.0,decreasing,exposition
74,Augustine,"(apprentie, (juré, 0.916290731874))",0.0143191269611,2.0,count,10.0,decreasing,exposition
75,Augustine,"(apprentie, (soigneuse, 0.510825623766))",,3.0,count,10.0,decreasing,exposition
76,Augustine,"(ouvrière, (apprentie, 5.33913936107))",0.0491525414031,0.0,count,10.0,decreasing,exposition
77,Augustine,"(ouvrière, (patronne, 2.81341071676))",0.0908681394102,1.0,count,10.0,decreasing,exposition
78,Augustine,"(ouvrière, (juré, 0.916290731874))",0.0335902486226,2.0,count,10.0,decreasing,exposition
79,Augustine,"(ouvrière, (soigneuse, 0.510825623766))",,3.0,count,10.0,decreasing,exposition
80,Putois,"(ouvrière, (patronne, 2.30258509299))",0.0908681394102,0.0,count,10.0,decreasing,exposition
81,Putois,"(ouvrière, (apprentie, 2.30258509299))",0.0491525414031,1.0,count,10.0,decreasing,exposition
82,Fauconnier,"(blanchisseuse, (blanchisseuse, 2.81341071676))",,0.0,count,10.0,decreasing,exposition
83,Fauconnier,"(blanchisseuse, (marchand, 0.916290731874))",,1.0,count,10.0,decreasing,exposition
84,Fauconnier,"(blanchisseuse, (zingueur, 0.916290731874))",,2.0,count,10.0,decreasing,exposition
85,Fauconnier,"(blanchisseuse, (ouvrier, 0.916290731874))",,3.0,count,10.0,decreasing,exposition
86,Fauconnier,"(blanchisseuse, (patronne, 0.69314718056))",,4.0,count,10.0,decreasing,exposition
87,Bazouge,"(croque, (croque-mort, 2.30258509299))",0.120074790039,0.0,count,10.0,decreasing,exposition
88,Bazouge,"(mort, (croque-mort, 2.30258509299))",0.262090580433,0.0,count,10.0,decreasing,exposition
89,Bec-Salé,"(forgeron, (forgeron, 1.20397280433))",1.0,0.0,count,10.0,decreasing,exposition
90,Bec-Salé,"(forgeron, (blanchisseuse, 0.69314718056))",,1.0,count,10.0,decreasing,exposition
91,Bec-Salé,"(forgeron, (poseur, 0.223143551314))",0.194485470131,2.0,count,10.0,decreasing,exposition
92,Gaudron,"(cardeuse, (repasseuse, 2.30258509299))",,0.0,count,10.0,decreasing,exposition
93,Gaudron,"(cardeuse, (marchand, 2.30258509299))",,1.0,count,10.0,decreasing,exposition
94,Gaudron,"(cardeuse, (patronne, 1.60943791243))",,2.0,count,10.0,decreasing,exposition
95,Gaudron,"(cardeuse, (cardeuse, 0.510825623766))",,3.0,count,10.0,decreasing,exposition
96,Gaudron,"(cardeuse, (bonne, 0.510825623766))",,4.0,count,10.0,decreasing,exposition
97,Boit-sans-Soif,"(forgeron, (forgeron, 1.20397280433))",1.0,0.0,count,10.0,decreasing,exposition
98,Boit-sans-Soif,"(forgeron, (blanchisseuse, 0.69314718056))",,1.0,count,10.0,decreasing,exposition
99,Boit-sans-Soif,"(forgeron, (poseur, 0.223143551314))",0.194485470131,2.0,count,10.0,decreasing,exposition
100,Auguste,"(tanneur, (marchand, 1.09861228867))",0.302145244307,0.0,count,6.0,decreasing,exposition
101,Auguste,"(tanneur, (juré, 1.09861228867))",0.0141551697612,1.0,count,6.0,decreasing,exposition
102,Auguste,"(tanneur, (zingueur, 1.09861228867))",0.174131168073,2.0,count,6.0,decreasing,exposition
103,Auguste,"(tanneur, (chapelier, 0.182321556794))",0.163784224972,3.0,count,6.0,decreasing,exposition
104,Auguste,"(tanneur, (patron, -0.0))",0.117952695958,4.0,count,6.0,decreasing,exposition
105,Auguste,"(chapelier, (marchand, 1.09861228867))",0.217754976259,0.0,count,6.0,decreasing,exposition
106,Auguste,"(chapelier, (juré, 1.09861228867))",0.0524354138013,1.0,count,6.0,decreasing,exposition
107,Auguste,"(chapelier, (zingueur, 1.09861228867))",0.15476016278,2.0,count,6.0,decreasing,exposition
108,Auguste,"(chapelier, (chapelier, 0.182321556794))",1.0,3.0,count,6.0,decreasing,exposition
109,Auguste,"(chapelier, (patron, -0.0))",0.126851520338,4.0,count,6.0,decreasing,exposition
